,text,author_id,public_metrics,created_at,id,query_description,tags,withheld,"('english_score', 'universal_score')"
1511,"Replying to @MrAndyNgo 
And @TheDemocrats want us to give up our guns. I'll never give up my guns and if anyone tries taking them or comes into my home, they will learn the error of their ways very fast! #NRA #islamicreminder #islamicterrorists https://t.co/Y62gmmFiq2",23025314,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2021-12-07T05:53:38+00:00,1468096340681015296,First full size search 12/7 minus one week,#gun_control##MarchForOurLives#v1,,"(0.52, 0.49)"
1512,A phenomenal speech by Senator McMorrow about her determination to lessen gun violence against children and the opposition to reform from the NRA. #guns #OxfordHighSchool #senmcmorrow #NRA https://t.co/F5qQMYruV3,22692905,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2021-12-07T05:53:23+00:00,1468096280018649089,First full size search 12/7 minus one week,#gun_control##MarchForOurLives#v1,,"(0.26, 0.17)"
1513,"RT @kibuukla: Protection of #HumanRightsDay2021 in Ug🇺🇬 
In Jan/1986, the #NRA led by Mr.@KagutaMuseveni captured Kampala &amp; set up a broad-…",1328957360300232704,"{'retweet_count': 2, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2021-12-07T05:44:28+00:00,1468094034921021441,First full size search 12/7 minus one week,#gun_control##MarchForOurLives#v1,,"(0.51, 0.31)"
1514,"RT @RuanoFaxas: Wayne #Lapierre #NRA #CPAC #CPAC2018 #NRABloodMoney #NRABloodOnYourHands
#USA #US #Florida #Parkland #StudentsStandUp #GunC…",114614332,"{'retweet_count': 11, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2021-12-07T05:32:02+00:00,1468090906771398656,First full size search 12/7 minus one week,#gun_control##MarchForOurLives#v1,,"(0.25, 0.15)"
1515,"#NRA
In the last 14 days there have been so many killings by guns in Memphis, Tn that not even the news stations or the police can keep count. 
Many of the shootings killed kids and two 9 month old babies in ICU currently fighting for their lives from separate shooting shootings. https://t.co/In7u48W0kD",1450784656773816323,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2021-12-07T05:30:17+00:00,1468090466298208257,First full size search 12/7 minus one week,#gun_control##MarchForOurLives#v1,,"('Error', 'Error')"
1516,"RT @NRAA1F: CDC Director Rochelle Walensky announced on CNN that the embattled agency would be getting back into the ""gun-research"" busines…",1268402154802499586,"{'retweet_count': 29, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2021-12-07T05:28:40+00:00,1468090059102511104,First full size search 12/7 minus one week,#gun_control##MarchForOurLives#v1,,"(0.28, 0.18)"
1517,"Protection of #HumanRightsDay2021 in Ug🇺🇬 
In Jan/1986, the #NRA led by Mr.@KagutaMuseveni captured Kampala &amp; set up a broad-based Gov't of the #NRM 
Some stability returned to the country accompanied 
by a slow improvement in the Economic, Social&amp; Human Rights situations in Ug🇺🇬 https://t.co/ONK327ZCVZ",808654485778296832,"{'retweet_count': 2, 'reply_count': 1, 'like_count': 5, 'quote_count': 0}",2021-12-07T05:22:12+00:00,1468088431779717121,First full size search 12/7 minus one week,#gun_control##MarchForOurLives#v1,,"(0.38, 0.33)"
1518,"RT @realMJSharma: #NRA can fu©k off straight to Hell. 👇🏽

Retweet if you agree and follow me @realMJSharma. 

I want to follow YOU. https:/…",893299346367692800,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2021-12-07T05:19:30+00:00,1468087753720147969,First full size search 12/7 minus one week,#gun_control##MarchForOurLives#v1,,"(0.89, 0.85)"
1519,Do you the think the #GOP &amp; the #NRA care? https://t.co/NRx3l9j0MK,732357810176974848,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2021-12-07T05:16:27+00:00,1468086985902362626,First full size search 12/7 minus one week,#gun_control##MarchForOurLives#v1,,"(0.87, 0.87)"
1520,@RonFilipkowski #NRA wrote a big check to Lara Nutjob,263607988,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2021-12-07T05:10:39+00:00,1468085526917959683,First full size search 12/7 minus one week,#gun_control##MarchForOurLives#v1,,"(0.69, 0.77)"
1521,"2021年12月7日(火)　11時57分通過
西武鉄道　新宿線　小平駅～花小金井駅間
小平グリーンロード立体
10111NRA
120レ　特急小江戸20号西武新宿駅行
#西武鉄道 
#NRA https://t.co/6TIr3V36HF",2549223636,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2021-12-07T04:57:42+00:00,1468082266446647296,First full size search 12/7 minus one week,#gun_control##MarchForOurLives#v1,,"(0.12, 0.11)"
1522,"2021年12月7日(火)　10時57分通過
西武鉄道　新宿線　小平駅～花小金井駅間
小平グリーンロード立体
10108NRA
118レ　特急小江戸18号西武新宿駅行
#西武鉄道 
＃NRA https://t.co/ieIrJNatbG",2549223636,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2021-12-07T04:54:20+00:00,1468081419436310529,First full size search 12/7 minus one week,#gun_control##MarchForOurLives#v1,,"(0.12, 0.11)"
1523,RT @Frentzhart2: @SteveSchmidtSES @RepThomasMassie In no other country in the world do you have as much fun shooting &amp; killing as in Americ…,1122634170,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2021-12-07T04:50:45+00:00,1468080515710291973,First full size search 12/7 minus one week,#gun_control##MarchForOurLives#v1,,"(0.76, 0.67)"
1524,"RT Well_Regulated_ #NRA ""Members of our well regulated militia store their loaded pistol “normally kept safe in a lockbox” under a bed - but their second grader gains access to it and brings it to school and shows it to classmates at recess. The othe… https://t.co/PnYyCOMxvB""",1415654443,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2021-12-07T04:44:14+00:00,1468078876526059522,First full size search 12/7 minus one week,#gun_control##MarchForOurLives#v1,,"(0.19, 0.21)"
1525,"RT @NRAA1F: Entering a home where you might be facing a threat is very dangerous and should be an absolute last resort, but it's worth prac…",79005181,"{'retweet_count': 42, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2021-12-07T04:42:11+00:00,1468078362455277568,First full size search 12/7 minus one week,#gun_control##MarchForOurLives#v1,,"(0.06, 0.01)"
1526,"@IAmPoliticsGirl @mommamia1217 Another. As she stated Another! 
Naturally nothing has come out from NRA on this happening. 
It's sad to think this is OK by #NRA

School should not have fear of life in the word.
#GunReformNow",3393142781,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2021-12-07T04:38:10+00:00,1468077348499111942,First full size search 12/7 minus one week,#gun_control##MarchForOurLives#v1,,"(0.14, 0.17)"
1527,"#NRA has been funneling #Russian Oligarch money to the #GOP for years and the aren't about to stop. 
https://t.co/1Dk5VZymcr https://t.co/oU126ud7Pk",105272579,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2021-12-07T04:23:03+00:00,1468073544684871680,First full size search 12/7 minus one week,#gun_control##MarchForOurLives#v1,,"(0.69, 0.58)"
1528,"RT @jmdufaux: Happy Holidays from around the world!
#ThomasMassie #Massie #NRA #USA #America #Taliban #GOPDeathCult #guns #RepThomasMassie…",413590655,"{'retweet_count': 40, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2021-12-07T04:16:38+00:00,1468071929890447361,First full size search 12/7 minus one week,#gun_control##MarchForOurLives#v1,,"(0.93, 0.88)"
1529,RT @deAdder: Cartoon for @PostOpinions @washingtonpost #republicans #thoughtsandprayers #guns #nra https://t.co/WDcGBcRqI4,1204291513863196673,"{'retweet_count': 400, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2021-12-07T04:13:20+00:00,1468071102333157385,First full size search 12/7 minus one week,#gun_control##MarchForOurLives#v1,,"(0.34, 0.35)"
1530,"RT @Igh0108: What's with all theses offensive weapons ⁦@RepThomasMassie⁩ ? 😩 
#USPoilitics @CNN @NRA #nra @ukpoli 
@FoxNews ⁦@MSNBC⁩ ⁦@nyti…",2521927722,"{'retweet_count': 5, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2021-12-07T03:55:38+00:00,1468066646094921728,First full size search 12/7 minus one week,#gun_control##MarchForOurLives#v1,,"(1.0, 0.99)"
1531,@ajplus America at its best!! Go #NRA !!!,3541516759,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2021-12-07T03:54:44+00:00,1468066421250805761,First full size search 12/7 minus one week,#gun_control##MarchForOurLives#v1,,"(0.06, 0.13)"
1532,"#Trump2020 #Jeb! #Bush #GOP  as daily food.  Hence, where matters of domestic experience, and  #nra #2a #2a #sgp #KAG https://t.co/ZkQXX1Apt3",1186718498896207878,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2021-12-07T03:46:43+00:00,1468064403987865600,First full size search 12/7 minus one week,#gun_control##MarchForOurLives#v1,,"(0.01, 0.0)"
1533,@DevinNunes Prediction- New %Rump backed “media company “ is  100% fraud. It’ll be supported by criminals and Russian backed operatives just like #NRA and will target uninformed people with false propaganda and further and dangerously divide our country .,23992981,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2021-12-07T03:44:41+00:00,1468063891691352064,First full size search 12/7 minus one week,#gun_control##MarchForOurLives#v1,,"(0.58, 0.48)"
1534,@DevinNunes Prediction- New %Rump backed “media company” will end up 100% fraud. It’ll be supported by criminals and Russian backed operatives just like the #NRA and will target uninformed people with false propaganda and further and dangerously divide our country.,23992981,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2021-12-07T03:43:26+00:00,1468063577126932481,First full size search 12/7 minus one week,#gun_control##MarchForOurLives#v1,,"(0.58, 0.48)"
1535,@RosaryMia @MysterySolvent Prediction- New %Rump backed “media “ company will end up 100% fraud. It’ll be supported by criminals and Russian backed operatives just like the #NRA and will target uninformed people with false propaganda and further and dangerously divide our country. Surprise-He’s a fraud.,23992981,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",2021-12-07T03:41:54+00:00,1468063189308948483,First full size search 12/7 minus one week,#gun_control##MarchForOurLives#v1,,"(0.58, 0.48)"
1536,"As its revenue dropped, the #NRA took millions of dollars from its charities and funded political groups
#GunControlNow https://t.co/ykibLJGs9Q via @OpenSecretsDC",1029552194100584448,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2021-12-07T03:38:12+00:00,1468062258777493504,First full size search 12/7 minus one week,#gun_control##MarchForOurLives#v1,,"(0.69, 0.72)"
1537,@Forbes Prediction-new %Rump backed “media” company will end up as a 100% fraud. It’ll be supported by criminals and Russian backed operatives just like the #NRA . Will target uninformed people with propaganda and further divide our country. Look up his previous publicly traded company!,23992981,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2021-12-07T03:38:09+00:00,1468062246500769793,First full size search 12/7 minus one week,#gun_control##MarchForOurLives#v1,,"(0.58, 0.48)"
1538,@lindyli Prediction- The new %Rump backed “media “ company will end up as a 100% fraud. It’ll be supported by criminals and Russian backed operatives just like the #NRA and will target uninformed people with false propaganda and further and dangerously divide our country further.,23992981,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2021-12-07T03:36:11+00:00,1468061751421902853,First full size search 12/7 minus one week,#gun_control##MarchForOurLives#v1,,"(0.58, 0.48)"
1539,"RT @Paul4GunSense: Now provide a list detailing all the lives lost to gun violence this year. 

#GunControlNow #GunSense #GunReformNow",1320949465851650049,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2021-12-07T15:13:55+00:00,1468237342708310022,First full size search 12/7 minus one week,#gun_control##MarchForOurLives#v1,,"(0.65, 0.55)"
1540,RT @Lalanamour: Where did the teen get the gun? #NotAnAccident #beSMART #LockUpTheGuns #SafeStorage saves lives #gunsense https://t.co/pVyx…,35729673,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2021-12-07T15:10:15+00:00,1468236417822248975,First full size search 12/7 minus one week,#gun_control##MarchForOurLives#v1,,"(0.91, 0.93)"
1541,"Safe Storage Gun Laws: Accidental Deaths, Suicides, and Crime - https://t.co/qoSPEfh8HJ #guns #gunrights #gunsense #2a #safety #security",368539766,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2021-12-07T15:10:02+00:00,1468236363199823888,First full size search 12/7 minus one week,#gun_control##MarchForOurLives#v1,,"(0.27, 0.19)"
1542,"RT @GodH8sWindbags: Sure, leave a loaded gun with the safety off around children.   That's #Freedom  #Tragic  #Gunsense #LockUpTheGUns  htt…",35729673,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2021-12-07T15:09:55+00:00,1468236334703730699,First full size search 12/7 minus one week,#gun_control##MarchForOurLives#v1,,"(0.91, 0.93)"
1543,RT @BetsyRiotTombs: More than a THOUSAND kids &lt;12yo were in possession of a deadly weapon. #BetsyRiot #BeSMART #lockUpTheGuns #gunsense htt…,35729673,"{'retweet_count': 3, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2021-12-07T15:09:28+00:00,1468236220555739137,First full size search 12/7 minus one week,#gun_control##MarchForOurLives#v1,,"(0.91, 0.93)"
1544,"🙏🙏🙏 #GunSense
#GunControlNow
#GunReformNow
#UniversalBackgroundChecks
#BanAssaultWeapons
#BanAssaultRifles
#BanAR15s
#EnoughIsEnough
#DisarmHate
#NotOneMore   
#MomsDemandAction
#TreatGunsLikeCars
#GunSafety
#DisarmHate
#EndGunViolence
#NRARussia
#NoNRAMoney
#RedFlagLaws https://t.co/vTB3xXvEZt",433558111,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2021-12-07T15:09:04+00:00,1468236120743989254,First full size search 12/7 minus one week,#gun_control##MarchForOurLives#v1,,"(0.75, 0.6)"
1545,"Give a listen to @IAmPoliticsGirl 
She makes good #GunSense https://t.co/YYr5EVioaW",1001599459166474240,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2021-12-07T15:09:00+00:00,1468236103715065868,First full size search 12/7 minus one week,#gun_control##MarchForOurLives#v1,,"(0.24, 0.24)"
1546,"@PeteJacksonGMP #Nazi  with a @MackTelow
 GLOCK 

@TrollhunterX 
#mentalhealth 
 
#firearms 
#guns are #cool 

#marinecorpsbirthday 

#HappyBirthday #USMC 

#GunSense 

#news 
#labourdoorstep 
#trollhunters 
#bullying #games 

#publichumiliation on #news 

#doxxeddev #DoxxedTeam",1468225119101366284,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",2021-12-07T14:59:22+00:00,1468233680741191691,First full size search 12/7 minus one week,#gun_control##MarchForOurLives#v1,,"(0.13, 0.15)"
1547,"@MackTelow GLOCK @TrollhunterX 
#firearms 
#guns are #cool 

#marinecorpsbirthday 

#HappyBirthday #USMC 

#GunSense 

#news 
#labourdoorstep 
#trollhunters 
#bullying #games 

#publichumiliation on #news 

#CrimesAgainstChildren",1468225119101366284,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2021-12-07T14:56:34+00:00,1468232974491688972,First full size search 12/7 minus one week,#gun_control##MarchForOurLives#v1,,"(0.13, 0.15)"
1548,"RT @jilevin: Background checks, waiting periods and red flag laws in perspective…

#GunSense #GunReformNow https://t.co/jEXzney2Ii",960967760074412032,"{'retweet_count': 160, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2021-12-07T14:50:51+00:00,1468231538194198530,First full size search 12/7 minus one week,#gun_control##MarchForOurLives#v1,,"(0.47, 0.44)"
1549,"RT @QuantumVigilan1: Come on America, we can be better than this!
#SensibleGunLawsNOW #GunsOffTheStreets #GunSense #GunSafety https://t.co/…",2479797595,"{'retweet_count': 3, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2021-12-07T14:30:44+00:00,1468226476369657857,First full size search 12/7 minus one week,#gun_control##MarchForOurLives#v1,,"(0.08, 0.12)"
1550,A 7 year old with access to a weapon and unsupervised enough he carried it to school. #GunSense #KeepOurKidsSafe https://t.co/WmIICEDsX0,2792672981,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2021-12-07T14:27:01+00:00,1468225537101688832,First full size search 12/7 minus one week,#gun_control##MarchForOurLives#v1,,"(0.89, 0.84)"
